rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-4792-org,   kye, green, 42, rushbrook circuit, deuverney, nungarin, 3754, wa, 19371026, 19, 02 26502232, 5437045, 9
rec-6136-org,   millane, webb, 20, garanya street, , broome, 2795, nsw, 19891118, , 04 18624086, 5806064, 1
rec-6974-org,   hamish, mostris, 63, waite street, , alawa, 2020, vic, 19510514, 30, 03 95310820, 1697090, 0
rec-937-org,   charlee, blake, 73, leahy close, , albury, 2042, sa, 19101221, , 08 44391808, 5011604, 6
rec-7013-org,   ashlie, wyeth, 1, officer crescent, point cook home, mona vale, 2137, , 19230827, 41, 02 65191076, 7268784, 4
rec-1552-org,   alessandria, simmonds, 19, badenoch crescent, , coolongolook, 3011, vic, 19920617, 32, 07 46098549, 2368192, 3
rec-1566-org,   abbey, lowe, 189, spring range road, eden park, st albans, 3356, qld, 19240806, 38, 07 26420149, 7257740, 3
rec-1967-org,   phillip, wyllie, 6, walker crescent, coolinda, potts point, 4506, nsw, 19820306, 28, 04 49863665, 1689264, 9
rec-5553-org,   brianna, beattie, 34, weaver place, mount sandiman, malvern east, 2750, nsw, 19440301, 20, 04 81486104, 1331875, 0
rec-2773-org,   anika, ryan, 4, smeaton circuit, eurunderee, burwood, 3131, qld, 19740501, 32, 04 37895597, 8316245, 0
rec-1139-org,   jenna, kelley, 49, mcnamara street, , camperdown, 4114, , 19201103, 20, 02 02292313, 3362990, 1
rec-3628-org,   mila, baillie, 1, forsythe street, glenview, ryde, 2533, vic, 19621230, 23, 02 64352237, 6111677, 4
rec-5830-org,   monique, carnachan, 1, murranji street, , oak flats, 3084, nsw, 19360318, 28, 02 22667693, 3476248, 2
rec-10-org,   caitlin, rickett, 52, moulder court, , paddington, 4104, nsw, 19920906, 33, 02 32637937, 8892609, 1
rec-237-org,   zac, price-beck, 86, skardon street, , malvern east, 4567, nsw, 19530628, 28, 04 26185900, 8066433, 6
rec-5631-org,   brooke, browne, 18, gratwick street, , moe, 6722, sa, 19720210, 34, 08 34737675, 3140505, 5
rec-4377-org,   benjamin, alderson, 2, lahey place, girrahween homestead, brighton-le-sands, 2032, nsw, 19911226, 25, 02 12061312, 9670543, 2
rec-6849-dup-0, rhys, wheagley, 47, dovey place, , macedon, 6184, nsw, 19490212, 21, 04 68724787, 9537742, 4
rec-4135-org,   patrick, oats, 34, medley street, , sunshine north, 2765, nt, , 9, 07 80209807, 3664048, 6
rec-6074-org,   adam, outred, 95, maclaurin crescent, , macleod west, 4223, qld, 19350514, , 04 46576742, 9407816, 3
rec-8644-org,   benjamin, chandler, 17, richards street, , elizabeth vale, 3941, , 19880708, 27, 04 94874975, 7904282, 6
rec-3040-org,   sarah, ryan, 20, , , hawks nest, 2765, qld, 19930118, 28, 02 21461195, 8809729, 0
rec-3331-org,   chloe, andretzke, 4, carruthers street, , tolland, 2790, nsw, 19151125, 33, , 6319770, 4
rec-6147-org,   kristen, sneesby, 11, , rosetta village, leeton, 3280, vic, 19071015, , 02 56061244, 6273776, 8
rec-9582-org,   rebecca, webb, 3, oakover circuit, , armidale, 4562, qld, 19471208, , 07 55422143, 9668826, 6
rec-1693-org,   lilian, ryan, 2, bourne street, toolebewong farm, mill park, 4405, vic, 19040131, , 04 39108152, 1439743, 9
rec-9055-dup-3, lucy, wrbb, 28, priddle street, , millmerran, 2166, ss, 19640501, 33, 08 57046016, 2714915, 0
rec-3306-org,   jack, zheng, 50, william hudson crescent, , woodlands, 3875, nsw, 19050711, , 07 91866846, 9808192, 1
rec-5617-org,   caleb, hayball, 83, baracchi crescent, , , 2642, nsw, 19320427, 32, 07 35785344, 5502307, 7
rec-520-org,   stephen, wex, 8, kevin street, haigh park, blakehurst, 2430, qld, 19541118, 19, 04 38305260, 4525936, 1
rec-3807-org,   chloe, poumako, 17, vansittart crescent, , ashgrove, 5213, qld, 19990508, , 08 84248593, 5282205, 0
rec-9494-org,   gabrielle, druitt, 160, milne cove, , deniliquin, 2250, , 19500405, 12, 03 73925192, 4214374, 4
rec-7188-org,   hollie, leblond, 27, elimatta street, tullimbah inn, villawood, 5352, vic, 19191114, 31, , 2116375, 2
rec-8580-org,   zac, bottroff, 49, goossens place, warrigunya, goorambat, 4065, qld, 19490921, , 08 68088847, 8388960, 7
rec-8136-org,   jack, tertipis, 31, macrossan crescent, caterer, leeton, 4102, nsw, 19560728, 34, , 8258257, 4
rec-2100-org,   crystal, britten, 30, cockburn street, , mackay north, 3204, sa, 19871204, 29, 08 94396609, 4741077, 1
rec-3507-org,   shelbey, dixon, 2, slessor crescent, , o'connor, 2014, nsw, 19521230, 31, 02 86892143, 6824054, 0
rec-3551-dup-0, emma, agius, 63, rayment clace, , pinnaieo, 2564, vic, 19540704, 31, 03 38804976, 3704542, 4
rec-4048-org,   bertie, dumbrell, 13, anderson street, , bayview heights, 3761, vic, 19300313, 12, 08 97287557, 7091168, 0
rec-8899-org,   zoe, kulesza, 23, swinden street, yandar ms 582, hendra, 2044, sa, , 8, 03 51307496, 2539995, 9
rec-44-org,   connor, barisic, 91, buckmaster crescent, , paddington, 2260, nsw, 19040109, 33, 07 82533149, 4287312, 2
rec-3098-org,   ella, berry, 19, rochford street, mitford, macquarie fields, 2257, , 19800316, , 08 53326676, 9337166, 5
rec-1987-org,   michaela, morrison, 8, , , clifton springs, 2065, vic, , 28, 07 86402758, 3372514, 9
rec-5055-dup-0, eliza, zoanetti, 84, , lochinvah, ngunnawal, 6060, qld, 19470114, 14, 04 50342446, 7238175, 0
rec-6211-org,   imogen, byers, 138, wrest street, , clayton, 6210, nsw, 19120620, 11, 04 35808649, 7836133, 3
rec-863-org,   taliah, waller, 11, bushby close, , mittagong, 4012, tas, 19100201, 30, 02 51723463, 1594745, 7
rec-9380-org,   nikki, druszcz, 20, creswell street, deltroit station, yarrawonga, 3199, vic, 19710217, 35, 02 52803048, 5282367, 0
rec-4691-org,   jack, stanbury, 38, bailey place, , narrandera, 5075, vic, 19730929, 20, 08 76566770, 4478688, 0
rec-2133-org,   riley, noble, 7, brunswick circuit, warrawong, san remo, 2845, qld, 19840110, 31, 08 49924763, 1681224, 8
rec-1204-org,   mikaela, godfrey, 14, cobb crescent, , keilor east, 5075, vic, 19240530, 32, 07 83012922, 7837623, 6
rec-6102-dup-0, emma, brookesjniglis, 1, mcluckie crescent, rosedal farm, petersham, 2112, nsw, 19570118, , 08 33859476, 9800680, 2
rec-2452-org,   jayden, moerkerke, 11, brigden crescent, kimberley, toorak, 4215, vic, 19281121, 32, 08 35996019, 4761946, 4
rec-5441-org,   , , 11, sheaffe street, , kingston beach, 3630, nsw, 19930613, 30, 07 74655764, 4582480, 7
rec-1797-org,   zebediah, waller, 5, ross smith crescent, , yass, 3550, qld, 19810315, 28, 02 18296878, 7167313, 7
rec-2210-dup-0, calkum, ryan, 14, derrington crescent, southern cross, armidale, 2218, nsw, 19450125, , 02 89273934, 7977481, 5
rec-5046-org,   hayden, , 16, totterdell street, , exmouth, 6210, nsw, 19410213, 31, 04 91900616, 3476938, 4
rec-3284-org,   morgan, hilton, 22, gamban square, , hastings, 3041, nsw, 19910216, 28, 04 38455709, 1230362, 9
rec-4071-dup-1, alex, bansemr, 8, kallara close, , windsor, 3081, wg, 19100111, 36, 04 00184193, 8244876, 4
rec-6441-org,   neneh, nguyen, 53, welsby place, , westbrook, 2194, wa, 19690919, 28, , 8727641, 0
rec-5028-org,   rosa, newbound, 50, arthaldo court, canberra centre, cleveland, 2217, qld, 19630616, 36, 08 18982823, 6083459, 5
rec-3768-org,   isabella, ryan, 119, popplewell place, , malvern, 2518, nsw, 19581116, 30, 08 58670529, 2576508, 0
rec-5671-org,   mitchell, clarke, , wynn street, emerald garden, wallan, 2770, qld, 19641025, 12, 04 96390989, 5385547, 6
rec-3513-org,   kylee, haggett, 59, menkens court, workmans cottage, willetton, 2025, vic, 19950323, 29, 02 96320730, 6297484, 8
rec-7258-org,   hannah, green, 2, allambee street, , burleigh waters, 3995, nsw, 19310124, 38, 08 69718103, 5591840, 8
rec-2540-org,   alexandra, , 6, kennedy street, boeing park, millgrove, 4564, vic, 19330707, 26, 08 10266516, 4922515, 6
rec-4299-org,   madeleine, juntanamalaga, 11, tyrrell circuit, pinnacles caravn park, salisbury heights, 4211, wa, 19361001, 8, 08 82973810, 7420191, 8
rec-7986-org,   jack, green, 12, phillipson crescent, , vaucluse, 4227, nsw, 19300629, 33, 07 83311707, 7396067, 1
rec-1966-org,   tahni, , 156, birdwood street, , ethelton, 2170, nsw, 19301212, 31, 07 20126424, 2676432, 3
rec-2453-org,   aimee, pringle, 23, brand street, , queenscliff, 4565, nsw, 19291031, 13, 02 79721669, 6782106, 5
rec-3299-org,   imogen, goode, 15, warramoo crescent, , williamstown, 6059, nsw, 19770517, 29, 08 39012259, 8893806, 2
rec-6869-org,   noah, baohm, 4, casuarina street, , lalor park, 2069, nsw, 19471003, 27, 08 90028466, 8036854, 0
rec-637-org,   scott, kellow, 948, marcus clarke street, middle earth, mount eliza, 2141, , 19700610, 31, 03 15949517, 6047983, 9
rec-4632-org,   maxin, white, 9, batman street, , potts point, 3228, qld, 19151231, 28, 04 61043094, 6267202, 2
rec-1790-org,   harriet, lodge, 7, rochford road, diment towers, farrer, 2193, , 19070508, , , 1202601, 7
rec-1005-org,   taylor, wapper, 16, starritt place, gobongo, tuart hill, 2282, , 19780626, , 04 92940742, 8132373, 1
rec-283-org,   william, rundle, 112, monaro crescent, the vines caravan, newstead, 6285, qld, 19810314, 7, 03 28891629, 2407853, 3
rec-8803-org,   samir, snoad, 32, ambalindum street, glen alvie rsd, bundaberg, 2756, vic, 19070101, , 08 11133381, 7635054, 8
rec-7457-dup-0, jaspef, dixln, 41, , lakeside gardens tallwoods village, rosebud, 7250, vic, , 33, , 8160441, 6
rec-2574-org,   ethan, hyland, 3, lhotsky street, professional centre, banks, 3074, vic, 19390309, 20, 07 84709902, 4134184, 0
rec-7166-org,   georgia, beckwith, 4, castieau street, , barwon heads, 2519, , , 35, 07 90915452, 3325252, 4
rec-1694-org,   elysse, reid, 33, severne crescent, sec 791, mansfield, 3082, vic, 19510206, 29, 04 89056813, 5566678, 3
rec-2161-org,   jack, shepherd, 91, maribyrnong avenue, , waterloo, 5072, nsw, 19310919, 10, 07 98757967, 8581695, 9
rec-4127-org,   rachel, kilmartin, 10, ferrier place, burnside, patterson lakes, 5086, nsw, 19000329, 26, 02 58053381, 3314991, 4
rec-1527-org,   kelsey, campbell, 21, boobialla street, , banyo, 3207, nsw, 19271224, 32, 03 18180496, 7056052, 1
rec-3498-org,   flynn, cochrane, 48, miller street, , lilydale, 6064, qld, 19700822, 25, 08 62893825, 7612010, 5
rec-1821-org,   nell, vaszocz, 8, temperley street, omeo, thornlands, 3024, vic, 19780620, 23, 04 72850076, 1387435, 8
rec-8631-org,   luca, swiggs, 26, forbes street, brookvale, north turramurra, 3350, qld, 19560914, 31, 02 77359286, 6230410, 8
rec-5055-dup-2, elbkza, zoanetti, 84, , lochnvah, ngunnawwal, 6064, qld, 19470614, 41, 08 43513492, 7238175, 0
rec-5990-org,   juliana, webb, 4, pocket avenue, , botany, , , 19281228, 24, 08 32398665, 5923659, 6
rec-5406-org,   amber, crouch, 44, grayson street, , eneabba, 2480, qld, 19880413, , 07 15138643, 3590214, 1
rec-1214-dup-0, juliana, caruwns, 9, lefroy street, , keysboromugh, 2126, wa, 19650214, 32, 07 65068397, 2750068, 1
rec-9903-org,   byron, riddell, 19, waramanga place, , sunshine, 4570, vic, 19860502, 8, , 1239741, 8
rec-1069-org,   danielle, towey, 19, newton street, , altona north, 3034, vic, 19920907, 8, 02 07931235, 5887014, 8
rec-3294-org,   lachlan, chandler, 17, maddison close, , woodlands, 6065, wa, 19010603, 27, 08 60700841, 5212470, 9
rec-3252-dup-1, macoaal, redmlnd, 190, hodgkinson street, , , 6163, sa, 19750103, , 08 43923848, 4500132, 7
rec-6697-dup-1, kaitlyn, mclaindn, 17, liverpool street, blue hills, green hills, 2194, wa, 19170101, 10, 02 05986854, 5369879, 8
rec-1191-org,   leah, rump, 28, lewin street, , mill park, 2021, qld, 19400216, 27, 07 30551130, 3883889, 4
rec-2443-org,   matthew, fudali, 19, lange place, , , 4575, nsw, 19060131, , 07 19392794, 1439645, 2
rec-5690-dup-1, sarah, wigbht, 336, jaeger circuit, , patterson lakes, 0820, wa, 19940901, 34, 07 76785135, 8804143, 2
rec-1882-org,   cameron, kemsley, 76, sommers street, , kirrawee, 3515, vic, 19631214, , 03 58420387, 8758029, 8
rec-3962-org,   leon, eves, 97, guilfoyle street, , point arkwright, 5211, tas, 19710804, 29, 02 39842736, 9131724, 5
rec-2568-org,   dylan, stranger, 33, tingha place, , dapto, 3048, tas, 19680525, 36, 02 46570679, 1472918, 4
rec-6026-org,   jenna, hammer, 95, bimberi crescent, green lagoon, springwood, 3464, wa, 19070302, , 04 50968901, 7588329, 5
rec-1153-org,   isabella, salt, 315, calder crescent, , bonnet bay, 3125, wa, 19740613, 33, 03 39766761, 9647097, 6
rec-5392-org,   stephen, thorpe, 1, goodenia street, , whalan, 3149, nsw, 19980509, 13, 07 90829997, 7773629, 9
rec-7924-org,   samara, paterson, 10, giblin street, pinehurst hostel, burwood east, 6059, vic, 19760602, 37, 03 23765234, 4448676, 5
rec-945-org,   georgia, hope, 54, o'connor circuit, , alice springs, 3303, nsw, 19171002, 33, 03 88079353, 7624195, 4
rec-3092-org,   kelsey, coleman, 5, tiptree crescent, , ballarat, 2420, vic, 19790216, 32, 04 57711319, 2922193, 8
rec-725-org,   emiily, petersen, 49, wedgewood close, lockwood, gaven, 0820, sa, 19950128, 31, 07 45722682, 7658014, 3
rec-8008-org,   danielle, afford, 62, narambi street, riverbend, applecross, 2700, nsw, , , 03 48007757, 6054419, 1
rec-5713-org,   lauren, blake, 11, antis street, melody cottage, bibra lake, 3012, wa, 19330421, , 02 54600818, 6590760, 5
rec-5735-org,   lauren, matthews, 149, boronia drive, , geelong east, 3842, vic, 19550305, 29, , 5043248, 9
rec-8133-org,   thomas, waller, 7, tom place, , kareela, 3051, vic, , , 08 24909971, 7415532, 5
rec-2530-org,   eliza, coleman, 44, , , peakhurst, 6076, vic, 19161013, 28, 03 25720064, 3006756, 5
rec-8233-org,   mitchell, condo, 28, scobie place, kamilaroi cottage, manunda, 3166, vic, 19610219, 24, , 9337763, 0
rec-2781-org,   holly, leslie, 17, summerville crescent, wombat hill, montmorency, 4560, qld, 19440516, 30, 07 74230787, 1798234, 3
rec-7477-org,   olivia, mcvilly, 33, mclaren crescent, , windsor, 3806, vic, 19870707, 29, 03 41981027, 1690581, 9
rec-8583-org,   amelia, tippins, 47, crace street, glanworth station, terrigal, 4306, vic, 19481030, , 07 42409074, 2849356, 4
rec-1138-org,   lucy, haee, 60, bourne street, , toowoomba, 4575, qld, 19960410, 20, 04 00478335, 8299236, 3
rec-9621-org,   gabriella, rachwal, 2, kinkead street, clanoc cottage, lalor, 5023, qld, 19830811, 27, 07 74733729, 5014880, 9
rec-7093-org,   ryan, manfield, 16, namadgi circuit, , melton south, 4670, vic, 19660802, , 03 65216369, 5847375, 4
rec-2578-org,   claudia, reid, 233, pomeroy street, upper newee creek street, st ives, 5343, qld, 19431210, 32, 08 34797116, 8527780, 6
rec-4100-org,   brandon, szalai, 9, perrin circuit, sutton, wangaratta, 7140, vic, 19540602, 33, 04 83980120, 6290377, 4
rec-193-dup-3, jye, curry, 129, keene place, , normanhurst, 4871, nsw, 19055728, , , 3722655, 6
rec-8993-org,   jack, grybowski, 751, osburn drive, villa 18, cooks hill, 4207, act, 19770330, 27, 07 84405535, 2955218, 7
rec-6474-org,   talia, bishop, 25, nangor street, , rochedale south, 2430, tas, 19640204, 43, , 6880502, 3
rec-2475-org,   karli, nubel, 28, pindari crescent, miandetta, mulgrave east, 4011, vic, 19820918, 22, 04 15568065, 9930497, 2
rec-3731-org,   nathan, adair, 24, montford crescent, , warrandyte, 4557, qld, 19730506, , 02 88508357, 5033084, 7
rec-1663-org,   georgia, excell, 20, bandt place, keelee, burwood, 2190, vic, 19560919, , 03 28147791, 8372277, 7
rec-7300-org,   emiily, beattie, 43, rumbelow court, , annandale, 2821, nsw, 19231110, , 08 11996730, 7703421, 2
rec-2343-org,   chloe, coppola, 1, broadby close, , kangaroo flat, 3494, vic, 19031211, , 03 77604341, 9649643, 5
rec-3558-org,   jacob, wooley, 7, nangor street, , batemans bay, 2138, wa, 19261213, 30, 03 77183762, 6766718, 0
rec-9996-org,   riley, klemm, 32, pinkerton circuit, , st albans, 3199, vic, 19650225, 20, 04 09845521, 9546426, 1
rec-5000-org,   kye, white, 5, captain cook crescent, firthdene, eastwood, 4110, nsw, 19741217, 27, 03 27497929, 5974596, 1
rec-1397-org,   connor, , 20, wolff crescent, , mount victoria, 2262, vic, 19510504, 28, 03 77119013, 1963288, 6
rec-9946-org,   daniele, matthews, 129, derry street, eagle crest, royal park, 5066, , 19671002, , 08 36292483, 7493119, 3
rec-9719-org,   lara, clarke, 33, jerrabomberra avenue, ascot park, petersham, 2099, nsw, 19890913, 8, 08 37950373, 3337386, 2
rec-5447-org,   monique, snushall, 7, nivison place, , greenacre, 4670, nsw, , , 03 72818664, 4693280, 1
rec-6228-org,   liam, broadby, 71, jennings street, circus hill, moorabbin, 3032, nsw, 19450911, 34, 02 46024414, 7320698, 0
rec-8332-org,   tuscany, nicolle, 4, albermarle place, , birmingham gardens, 3805, sa, 19710110, 11, 08 80708917, 8166233, 3
rec-4591-org,   jessica, suppinger, 11, fleay place, buderim meadows, kuttabul, 6751, vic, 19990606, 19, 02 96919911, 8875680, 5
rec-8692-org,   aaron, curry, 6, eyre street, samford, wundowie, 4275, vic, 19620806, 24, 03 04490367, 5512311, 9
rec-2183-org,   zac, robson, 18, drevermann street, utopia, st andrews, 2106, qld, 19220904, 25, 07 71427408, 3387230, 9
rec-1498-org,   jack, pascoe, 128, britten-jones drive, , murray bridge, 3149, nsw, 19170209, 36, 02 69916005, 5536630, 5
rec-4738-org,   harriet, noyce, 110, spensley place, kirkcaldy, deniliquin, 4876, sa, 19880917, 30, 02 63561678, 1499737, 7
rec-2563-org,   renee, gyasi-agyei, 3, kambalda crescent, wyong plaza village, eastwood, 3011, vic, 19580109, 20, 03 59831119, 3916248, 2
rec-9146-org,   james, scheepens, 13, douglas place, , tarragindi, 2750, nsw, 19690601, , 04 67489038, 7233358, 2
rec-6369-org,   , ranson, 40, wanaga place, , mackay north, 2229, qld, 19610424, 34, 08 01225007, 1852583, 6
rec-4966-org,   rebecca, watanaverapong, , carlile street, , redbank plains, 4680, qld, 19440110, 37, 03 38779809, 9397689, 3
rec-6847-org,   lauren, green, 91, shumack street, tarlinup, toowoomba, 2168, nsw, 19570219, 38, 08 67861546, 8145293, 6
rec-7345-org,   lachlan, jimenea, 81, cassinia street, , duncraig, 3132, nsw, , 30, 03 40814382, 9289304, 4
rec-6249-dup-2, mariannr, leanr, 3, sturt avenue, rheo bslad, emu plains, 3123, wa, 19650330, , 04 05102104, 3762665, 1
rec-6735-org,   alaiyah, cnossen, 14, ogilby crescent, lavender farm, corio, 3825, wa, 19960220, 26, 04 24375822, 3736651, 1
rec-9290-org,   sophie, lavis, 3, lewis luxton avenue, , tathra, 7011, sa, 19561003, 12, 07 58497977, 8830774, 2
rec-7422-dup-2, adaz, white, , deamer rscent, mater professiinal centre, kurrajong heights, 7250, qld, 19570505, 36, , 5599235, 5
rec-3896-org,   ben, webb, 344, brentnall place, dalmoora, hillston, 2913, qld, 19360312, 20, 07 99421543, 2400132, 7
rec-9041-org,   lucy, de pizzol, 8, , , nambour, 7325, nsw, 19860818, 28, 08 33875713, 2266418, 5
rec-7334-org,   tara, calzadalla, 32, clarke street, , mount eliza, 2232, nsw, 19370908, 13, 08 68832909, 8000568, 6
rec-2968-org,   mitchell, guymer, 80, tinderry circuit, , labrador, 3463, qld, 19090312, 29, 02 71238207, 4847175, 2
rec-920-org,   genevieve, cunich, 65, lewin street, parry hse, murdoch, 5091, nsw, 19110613, 27, 07 21758562, 2011601, 8
rec-410-dup-2, charles, milburn, 4, dixon drive, , frankston, 4280, qld, , 26, 03 93779463, 1051450, 8
rec-3379-org,   , tebbutt, 15, hayley street, noorla, albany creek, 6603, nsw, 19170102, 19, 08 22067805, 7664703, 2
rec-8482-org,   emiily, white, 1, priddle street, rosetta village, hectorville, 4165, sa, 19821213, 31, 07 78709241, 3015540, 7
rec-7960-org,   imogen, neylon, 40, bastow circuit, , cremorne, 4650, nsw, 19780909, 33, 02 57947829, 5623852, 0
rec-1563-org,   charlotte, reid, 12, , , beechboro, 3197, vic, 19880423, 28, 08 39089367, 9516832, 6
